Time,Time Code,Country Name,Country Code,"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Net official flows from UN agencies, IFAD (current US$) [DT.NFL.IFAD.CD]","Net official flows from UN agencies, ILO (current US$) [DT.NFL.ILOG.CD]","Net official flows from UN agencies, UNAIDS (current US$) [DT.NFL.UNAI.CD]","Net official flows from UN agencies, UNFPA (current US$) [DT.NFL.UNFP.CD]","Net official flows from UN agencies, UNICEF (current US$) [DT.NFL.UNCF.CD]","Net official flows from UN agencies, WFP (current US$) [DT.NFL.WFPG.CD]","Net official flows from UN agencies, WHO (current US$) [DT.NFL.WHOL.CD]",Net migration [SM.POP.NETM],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],GNI per capita growth (annual %) [NY.GNP.PCAP.KD.ZG],GNI (current US$) [NY.GNP.MKTP.CD],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Net trade in goods and services (BoP, current US$) [BN.GSR.GNFS.CD]","Net official flows from UN agencies, UNDP (current US$) [DT.NFL.UNDP.CD]"
2017,YR2017,Nicaragua,NIC,-970900000,7.510567,548580017.1,8651322.365,258610.0101,1500.000013,805999.1002,1279639.959,1210430.026,1463555.098,-21841,13785909906,3.156768738,2.71051166,13074208919,96.38094135,-1842500000,..
2017,YR2017,Niger,NER,-309621924,3.028230749,1224699951,12066785.81,263700.0084,356599.9866,2955207.109,27148719.79,6099740.028,1605719.566,-6827,11185102400,1.058945166,1.480923794,11600277119,39.55926263,-1505222286,7314145.565
2017,YR2017,Nigeria,NGA,-2102144197,0.64218292,3358959961,30843399.05,667299.9859,2224800.11,6102197.17,55015888.21,18513460.16,4512045.86,15016,3.75746E+11,-1.709873092,-2.419178223,3.64253E+11,26.347599,-86132009.91,5244233.608
2017,YR2017,North Macedonia,MKD,-198538131.5,3.367268167,149949996.9,-556343.2574,176459.9979,..,302251.3688,1029000.044,..,777690.4106,-1018,11307058382,0.983736425,1.004004553,10859406004,124.1372839,-1588372813,329231.1728
2017,YR2017,Pakistan,PAK,-2444000000,0.735836874,2364310059,4337188.721,1419039.965,603900.0154,3798720.598,31933839.8,3072410.107,2128327.131,-1574581,3.39206E+11,3.05478922,3.283457955,3.34192E+11,25.47203641,-35006621000,3596330.166
2017,YR2017,Palau,PLW,-44503000,9.623470841,22129999.16,..,..,..,..,..,..,86431.36173,8,285600000,-4.191741627,..,303897100,..,-90225000,21360.0006
2017,YR2017,Papua New Guinea,PNG,179163944.6,0.709991499,532630004.9,4578142.643,226390.0042,237499.997,1576175.213,1997859.955,..,2069102.049,26515,22742613554,1.085312169,..,22294230776,..,5592174995,1218997.955
2017,YR2017,Paraguay,PRY,-336482555.1,1.278373382,142750000,1166783.69,1158660.054,14999.99966,644242.4655,847000.0029,..,659571.588,-16628,38997129474,3.345815987,3.587097859,37701521294,71.48221272,1599175328,347049.4151
2017,YR2017,Peru,PER,-5991891492,3.513344425,-1659999.967,768209.9938,459829.9861,568599.999,955929.8158,1065889.955,..,1008265.615,104242,2.11007E+11,0.985513944,0.420977753,2.01299E+11,47.51355036,3995027829,652262.5685
2017,YR2017,Philippines,PHL,-6951710900,3.122386545,160479995.7,10884613.99,1695940.018,191400.0064,2404077.053,2982000.113,1312379.956,1394721.746,36111,3.28481E+11,5.064393253,4.97355466,3.64719E+11,68.16836974,-31521653140,713550.7464
2017,YR2017,Russian Federation,RUS,8199590000,1.814092944,..,..,..,..,..,..,..,..,350105,1.5742E+12,1.709385694,4.617652883,1.53215E+12,46.87652434,83234750000,..
2017,YR2017,Rwanda,RWA,-258339419.2,2.961535753,1231329956,17319295.88,399890.0056,461199.9989,1532213.688,7775000.095,4534989.834,1149724.364,-5169,9252834120,1.430599,0.983811731,8961396748,53.67527164,-1166689291,4999020.1
2017,YR2017,Samoa,WSM,-9120707.236,1.04146479,136220001.2,-67922.45805,244829.9974,..,..,..,..,1012034.297,-2824,884847176.2,0.387482106,-0.35290522,858936346.4,74.01108503,-131790049.2,665881.0973
2017,YR2017,Sao Tome and Principe,STP,-33886421.95,9.107348911,40240001.68,647985.1604,247909.9929,..,375030.6368,962000.0124,178159.9969,768892.7054,-1775,375614126.2,2.149746502,..,374514125.7,..,-101032980.3,640220.7613
2017,YR2017,Senegal,SEN,-505877698.3,2.801853565,908179992.7,9183722.496,1087290.049,113700.0024,1819429.398,5032999.992,1416200.042,1306041.956,-20576,20996564752,4.514110596,4.312945521,20409581940,57.70527985,-2906141229,6462275.028
2017,YR2017,Serbia,SRB,-2745109622,6.55200965,1681550049,..,78259.99707,..,637183.7854,976999.9981,..,513883.3523,4465,44179055280,2.645985862,1.606726876,41320166594,107.5277191,-3435173094,282070.9944
2017,YR2017,Sierra Leone,SLE,-413724476.1,11.12351219,541169982.9,3250972.509,449220.0017,533699.9893,1458772.421,9064160.347,..,1210602.283,1234,3719369107,1.700259801,11.14330801,3629620900,74.48782977,-750444292.5,5767282.486
2017,YR2017,Solomon Islands,SLB,-35861541.42,2.917699515,186809997.6,3102936.268,206880.0032,..,..,..,..,1253687.382,-1603,1469787256,0.587961871,1.692502361,1440168319,82.19757091,-85208106.66,594914.4363
2017,YR2017,Somalia,SOM,..,6.578712783,1759369995,..,232490.0031,98800.00353,2724065.781,19232040.41,12181509.97,3685039.043,38067,5609000000,-1.584689373,..,5576438927,100.1604564,..,9400927.544
2017,YR2017,South Africa,ZAF,5390643573,0.539673957,1014809998,..,1609320.045,1651100.039,1016318.798,1173110.008,262059.9866,1918355.227,-10681,3.81449E+11,0.766941613,1.659908148,3.70873E+11,53.53593183,4349083220,669955.9093
2017,YR2017,South Sudan,SSD,40561000,..,2183239990,..,120520.0031,691900.0149,2608247.519,11000869.75,9456549.644,4192425.728,-672697,..,..,..,..,..,458392000,4258867.264
2017,YR2017,Sri Lanka,LKA,-1300931667,1.454521762,316170013.4,7269469.738,793309.9866,..,648619.5922,1869959.95,..,1985931.754,-98598,94376246467,5.264214931,5.310674762,92061622970,47.1404098,-6317047993,720780.015
2017,YR2017,St. Lucia,LCA,-95694489.91,4.504481209,15380000.11,..,94240.00233,..,..,..,..,19999.57487,0,1996710563,2.949378819,..,1878054229,..,78356413.62,71268.78947
2017,YR2017,St. Vincent and the Grenadines,VCT,-142521856.1,19.26277633,11859999.66,..,84440.00036,..,..,..,..,19491.87554,-847,847620222.2,2.068147371,..,844071444.4,..,-136166296.3,71437.99961
2017,YR2017,Sudan,SDN,-1065298481,0.821243068,861409973.1,6359694.004,247409.9994,293999.9998,3494071.96,15257309.91,..,1859487.414,189497,1.29718E+11,-2.515686387,-4.57921195,1.24529E+11,1.462384542,-3935200024,2461773.634
2017,YR2017,Suriname,SUR,-98203020.74,2.674961867,20129999.16,..,118289.9997,..,..,..,..,519958.3769,-948,3591660724,0.511689799,..,3197633185,..,363505213.2,103862.1068
2017,YR2017,Syrian Arab Republic,SYR,..,..,10407330078,-2625236.988,249119.997,..,1217625.618,2689019.918,7521699.905,2128472.567,-293599,16369724433,-0.823278239,..,15776196502,61.05085217,..,357871.3834
2017,YR2017,Tajikistan,TJK,-63102921.46,2.465714366,312089996.3,5880405.426,404610.008,11300.00036,749820.59,3155169.964,95749.9966,617302.8946,-13082,7536439875,4.697553748,..,8637238734,53.7862598,-1638943806,3241937.876
2017,YR2017,Tanzania,TZA,-937700000,1.758605801,2584419922,25069665.91,662769.9733,1501799.941,2841228.724,20691810.61,6099780.083,2675444.126,101235,53320647489,3.25130029,3.20606856,52106629424,32.23894101,-1248954261,6530575.275
2017,YR2017,Thailand,THA,5896855332,1.815502013,250220001.2,..,207599.9975,392599.9999,787126.6603,949999.9881,207200.0057,1544084.311,44063,4.56357E+11,3.749843744,..,4.35913E+11,120.8914274,56877036176,958840.4894
2017,YR2017,Timor-Leste,TLS,-6715937.467,0.4208708,231960006.7,..,655120.0151,..,1072609.901,1146340.013,58060.00158,1157731.056,-5412,1595724261,-4.513693186,0.100969125,2268489892,58.23622471,-1012875558,670346.8561
2017,YR2017,Togo,TGO,-121134497.1,1.384709237,344950012.2,-313378.7811,263179.9877,436899.9898,1523329.139,6214990.139,..,1214256.287,-1997,6395472574,1.803884904,1.152730145,6400471260,58.13561275,-501993343.8,4245943.069
2017,YR2017,Tonga,TON,6185445.026,-1.219376121,87220001.22,768593.4901,..,..,..,..,..,447243.3925,-2106,460379145,3.608636124,7.187169688,478641664.8,87.96748174,-201023301.5,37347.43968
2017,YR2017,Tunisia,TUN,-810936482.8,1.923292694,811890014.6,5461101.055,263249.9933,53100.00107,393493.8014,889999.9857,35349.99862,535342.3357,-22368,42163966273,1.155580171,0.917610265,41171488799,95.80919798,-5144900131,316700.8162
2017,YR2017,Turkiye,TUR,-8487000000,1.302683199,3147209961,9597805.023,830569.9825,..,671601.1167,1044000.03,..,825829.3271,-252010,8.58996E+11,6.100196757,..,8.47836E+11,55.76216875,-31752000000,150000.0507
2017,YR2017,Turkmenistan,TKM,..,5.499995836,28139999.39,..,..,..,458737.8502,959999.9785,..,288441.8666,-9616,37926285714,4.718773372,..,36352285714,53.57535671,..,380495.8463
2017,YR2017,Tuvalu,TUV,0,0.663457627,28530000.69,..,201920.0027,..,..,..,..,60675.30066,-155,45217657.88,2.011319859,..,62693669.53,..,-41706659.75,1660.81998
2017,YR2017,Uganda,UGA,-802400008.8,2.610889174,2011810059,11960596.08,332269.9964,941600.0247,3002966.166,24841289.52,13428250.31,1516763.568,92876,30744473912,-0.412239332,-1.006998838,30021045504,36.83705293,-2135908972,7301125.05
2017,YR2017,Ukraine,UKR,-3446000000,3.283060565,1175729980,..,243159.9945,869899.9882,831445.5748,2036000.013,2115299.94,1384686.351,-50447,1.12091E+11,2.810645471,3.290051512,1.13718E+11,104.0349829,-8744000000,518090.4269
2017,YR2017,Uzbekistan,UZB,-1790138987,2.896683542,639140014.6,4638240.814,10999.99994,57199.99969,655283.6299,4289000.034,..,1071284.175,-48561,62081323299,2.652484732,..,63294217514,47.78465936,-4057926979,2147969.961
2017,YR2017,Vanuatu,VUT,-38230522.49,4.343181013,132699996.9,..,226080.0004,..,..,..,..,1252077.818,-403,880062103,3.745446327,1.600156929,882373517,105.5243495,-167122115.1,142081.9163
2017,YR2017,Vietnam,VNM,-13620000000,5.011486867,2400560059,14221543.31,2012259.96,452300.0121,1956916.332,4499000.072,..,3734024.048,-3847,2.81354E+11,5.909238407,5.184463496,2.64356E+11,160.980072,6816000000,2779313.564
2017,YR2017,West Bank and Gaza,PSE,-191195726.1,1.140566982,2145179932,-113930.3967,551140.0104,..,1210429.43,3843359.947,5362649.918,1119970.918,-25452,16128000000,-0.577622802,-0.164355793,18257000000,68.44866071,-5967410890,1371781.468
2017,YR2017,"Yemen, Rep.",YEM,..,-1.005318813,3233010010,..,301129.9968,..,2553801.537,8384129.524,17885910.03,1974568.725,-39672,26842231205,-7.475113134,..,26801829853,71.27747693,..,2222517.49
2017,YR2017,Zambia,ZMB,-1179567675,4.280501171,1040489990,10782348.63,1240869.999,1030099.988,1913193.107,7774219.99,2266170.025,1810472.25,20268,25873601261,0.331284092,..,24726787497,71.58569465,350869419.1,2938781.977
2017,YR2017,Zimbabwe,ZWE,-306253061.8,1.746884526,725840026.9,71132.51835,1200860.023,1040300.012,2014032.841,8823809.624,3349720.001,1389413.118,-59918,17584890937,1.974845568,3.092953252,15593754987,50.02971226,-1581086032,6673112.869
2018,YR2018,Afghanistan,AFG,-80631404.07,0.648439597,3791419922,18322189.33,1104639.888,..,3600189.924,44799140.93,5413322.926,3801037.073,-47205,18418848300,-1.688576593,..,18610257350,..,-6378166942,6721138.954
2018,YR2018,Albania,ALB,-1208920406,7.946351351,344320007.3,-1735450.029,593499.6009,..,546609.9977,900862.5746,..,661065.2208,-9106,15156432310,4.276325654,3.909950402,15137993151,76.80811813,-2069586882,442558.2588
2018,YR2018,Algeria,DZA,-619904539.9,0.83820748,144529998.8,..,370540.6189,86198.20327,273889.9887,1202462.196,2519578.695,1369247.437,-36227,1.74911E+11,-0.707950481,-1.68589742,1.70507E+11,58.06549177,-15701394555,350000.5305
2018,YR2018,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,-1652,639000000,4.874061125,..,..,171.8309859,..,..
2018,YR2018,Angola,AGO,6461790581,-8.299051356,162289993.3,1191409.945,232107.9969,78071.80285,1858919.978,6583131.79,452782.9289,3243653.774,61632,77792944472,-4.676621686,-7.285693562,71783442934,66.37801333,15501535712,1212446.094
2018,YR2018,Argentina,ARG,-9990788246,2.232532213,73110000.61,-344967.3355,2136176.586,107454.3968,116180.0027,1007738.352,..,454879.7607,4690,5.2482E+11,-3.601609757,-4.66128429,5.06094E+11,30.76253595,-9678495464,150000.006
2018,YR2018,Armenia,ARM,-259842543,2.142047626,123720001.2,-524171.2928,463606.8046,23569.09961,557479.9776,978651.2256,238.0799997,620404.8991,-25835,12457941907,5.769882149,3.932651938,12658282416,92.47310702,-1752742382,331085.6223
2018,YR2018,Azerbaijan,AZE,357879000,2.977946112,86709999.08,-1158689.976,1202912.927,..,544470.0122,1100680.828,..,187549.1142,1583,47112941176,0.624486168,..,44853529412,91.67257654,7779274000,165036.7528
2018,YR2018,Bangladesh,BGD,-2402416194,0.753510983,3043300049,14593912.12,1985603.69,55090.90051,5501170.158,23990587.23,11555230.14,3961117.506,-323380,3.21379E+11,6.080237769,6.679701083,3.34231E+11,32.51463172,-21457169885,4379250.05
2018,YR2018,Belarus,BLR,-1371300000,2.376261878,116250000,..,52372.73872,411002.3081,354930.0134,696761.9061,..,702058.3153,15731,60031262269,3.369991519,3.511724513,57886444346,139.3937363,929100000,290556.8779
2018,YR2018,Belize,BLZ,-121323274.4,5.271777406,33790000.92,-160300.0015,237700.2239,9999.999776,..,794800.818,..,69273.82946,1185,2315000000,-0.847617048,-2.185399631,2158750000,99.71922246,-83794802.7,46715.43837
2018,YR2018,Benin,BEN,-184303164.5,1.360735733,574609985.4,-669225.5139,216829.1658,134205.699,1559370.041,6963368.416,2399442.196,1500711.203,3368,14262408080,3.624268216,3.719278965,14105968058,61.79519449,-821046408.9,3788172.007
2018,YR2018,Bhutan,BTN,-2649454.311,0.108279484,107919998.2,1413239.837,..,..,540369.9875,889008.1048,18583.0798,941849.3509,291,2446866405,2.247154987,1.921282282,2226677926,84.18701163,-462859072.9,512182.5933
2018,YR2018,Bolivia,BOL,-386834085.2,0.750524781,728849975.6,3084120.512,776564.7173,6000.000052,1083920.002,1504762.053,502914.3691,833316.9222,-9345,40287647930,2.6847972,3.227783151,39311992849,57.10996463,-1992410887,357908.1893
2018,YR2018,Bosnia and Herzegovina,BIH,-582799039.3,2.981559161,355950012.2,3590306.997,211456.8949,..,669610.0235,852078.7954,..,943887.0549,-29154,20183510863,4.957386161,5.232224469,20065949004,99.89689206,-2963549338,350428.1342
2018,YR2018,Botswana,BWA,-203876266.4,1.67893798,85750000,-8334.142156,245291.2033,99620.20069,573409.9746,1178145.289,..,1061141.491,3819,17031901441,2.08305145,0.943670252,15330124500,87.45510399,169943118.1,145529.5682
2018,YR2018,Brazil,BRA,-76138154756,4.077458782,444450012.2,30427820.21,1835566.64,379793.1075,1607750.058,985552.4898,..,2593201.876,67934,1.91695E+12,0.978938493,0.050713437,1.86364E+12,28.87620337,7382267835,149999.9911
2018,YR2018,Bulgaria,BGR,-885510000,2.72719038,..,..,..,..,..,..,..,..,-12115,66363537115,3.42891057,2.33490908,64214124321,128.8516588,1612300000,..
2018,YR2018,Burkina Faso,BFA,-200701558.7,1.689199557,1186459961,8822879.791,377349.2277,128650.5014,2219769.955,17825128.56,7877161.98,2163785.696,-23971,15890065020,3.693513328,4.334695116,15387935652,60.59562562,-655586698.8,3894630.432
2018,YR2018,Burundi,BDI,-983747.125,0.036981256,451079986.6,17157449.72,112053.4986,73904.79743,1625470.042,11377602.58,2125755.072,1409457.207,68145,2660123598,-1.377139622,-1.200054774,2665763960,26.59970246,-620189006.9,10564922.33
2018,YR2018,Cabo Verde,CPV,-87026288.54,5.225707593,84279998.78,1941579.58,433729.9168,..,522000.0148,960583.21,..,1026108.861,-1323,1966501118,3.387764606,4.545785661,1919739373,116.9510672,-368943016,493136.3761
2018,YR2018,Cambodia,KHM,-3088669837,13.07449807,782929992.7,9389513.969,878857.1954,149998.3966,1619760.036,5128808.498,603599.5483,1728788.018,-51685,24571753583,6.164475985,5.595210777,23246027821,124.8986128,-3448790455,2908087.015
2018,YR2018,Cameroon,CMR,-657154350.1,1.913981821,1165339966,5618309.975,1022427.678,179846.8977,2704960.108,13410131.45,1107602.596,1829205.275,-9185,39973839065,1.121795216,1.090874319,39233893813,40.58760288,-1121429118,1213091.016
2018,YR2018,Central African Republic,CAF,..,0.810612601,656250000,-1053482.056,1413070.917,135126.5013,1288010.001,8212667.465,13547734.26,2613814.116,-53083,2220978978,1.792220305,4.731828463,2386745258,49.6602,..,7305573.94
2018,YR2018,Chad,TCD,..,4.100753247,874159973.1,4326179.981,178950.1011,110821.4036,2731040.001,15574415.21,..,2163922.071,46664,11239167048,-1.026526888,-1.189302814,11075017680,74.20475373,..,2978817.463
2018,YR2018,China,CHN,-92338473352,1.693905294,-705450012.2,33433708.19,1657945.991,454600.9004,1633020.043,6989086.151,..,2195561.171,-296674,1.38948E+13,6.251700556,5.925336163,1.38338E+13,37.5657841,87905148452,767553.3295
2018,YR2018,Colombia,COL,-6172375053,3.380835732,1781020020,-2306459.904,1557821.155,19904.0994,994520.0086,1520030.022,4361876.488,1027244.091,494364,3.34198E+11,0.638439616,-0.178786382,3.25925E+11,36.5347528,-10556191986,308804.81
2018,YR2018,Comoros,COM,-5672348.129,0.477150042,90940002.44,1042397.857,461409.539,..,703999.9962,1182332.873,..,1009980.44,-2919,1188797575,1.686721598,1.756467244,1195077589,42.99615334,-206259705.5,1877601.981
2018,YR2018,"Congo, Dem. Rep.",COD,-1407563588,2.959042576,2513929932,5715000.153,692281.8422,506879.8065,5891920.09,66857658.39,17769262.31,2741381.407,-124242,47568210069,2.413839975,1.230157249,45864379412,69.91972915,-1692788395,13098202.71
2018,YR2018,"Congo, Rep.",COG,..,31.56722194,144570007.3,-575039.9828,241887.4651,109562.0021,989610.0163,1376798.272,..,1466678.619,-8858,13670036996,-7.057420278,-0.788299721,12846704776,120.0357623,..,470127.8806
2018,YR2018,Costa Rica,CRI,-2433790811,4.829438713,99360000.61,..,884396.9107,..,404150.0092,1457262.874,..,101797.007,4198,62420165100,1.66130831,0.979532084,59076173255,66.94534202,919006891.8,239506.5278
2018,YR2018,Cote d'Ivoire,CIV,-475678494.3,1.069324208,960010009.8,5624519.825,1165121.317,416112.9892,2608530.045,13520684.24,1249944.568,1707331.777,-17190,58011466451,4.18187594,3.249651047,55809155337,46.06748638,-98663780.32,763087.8687
2018,YR2018,Cuba,CUB,..,..,391119995.1,-22080.00049,20105.82387,..,418639.9877,1306654.93,..,133371.9194,-14219,1.0005E+11,2.322141399,2.254447449,98575000000,27.08345827,..,371605.2473
2018,YR2018,Djibouti,DJI,-170000000,5.834973097,179210006.7,2343462.944,64274.40047,23496.10068,514919.9963,1101587.415,1514081.001,1054545.283,1435,2913466732,3.09308758,2.769885755,2771291986,300.3986867,374115601.2,522726.1782
2018,YR2018,Dominica,DMA,-78227491.58,14.11091439,26940000.53,-39990.00043,11888.57388,..,..,..,..,..,194,554770370.4,2.933518572,..,555581629.6,106.9605042,-263626457.6,98610.3192
2018,YR2018,Dominican Republic,DOM,-2535300000,3.207863799,89300003.05,-1875210.047,697689.8909,229806.0954,608980,940777.3018,100000.0015,1029890.418,-29944,85555378043,5.807049827,6.323098341,81863678043,52.05596639,-4062700000,373343.2591
2018,YR2018,Ecuador,ECU,-1389406763,1.291252171,404010009.8,-2193480.015,529671.7286,8014.000021,872940.0039,1239943.266,2174175.501,794570.5056,153372,1.07562E+11,-0.608002129,-1.041155174,1.04605E+11,46.36213095,-890012491.9,354846.8947
2018,YR2018,"Egypt, Arab Rep.",EGY,-7817811000,3.260262789,2080850098,15402657.51,1269795.418,138930.7976,1157850.027,3446333.17,1167397.141,1328204.632,-61050,2.49713E+11,3.33314698,2.711783629,2.43433E+11,48.27827106,-24708593000,350000.0238
2018,YR2018,El Salvador,SLV,-826046956.7,1.586204787,253440002.4,-3757499.933,642525.4941,43218.79894,802999.9733,1398230.791,3753377.914,255915.1351,-54158,26020850000,2.2543629,2.212263148,24550760000,75.63361689,-4758306213,535545.3491
2018,YR2018,Equatorial Guinea,GNQ,..,3.024184493,6719999.79,-65959.99748,286511.0934,35622.49988,526880.0259,983416.0209,..,529186.1892,15583,13097011143,-9.444845259,-8.37282172,10026979628,103.6456816,..,108151.2198
2018,YR2018,Eritrea,ERI,..,..,84239997.86,1701061.368,46304.71021,3490.000032,939379.9901,3485357.046,..,1156364.202,-21435,..,..,..,..,..,..,4980824.947
2018,YR2018,Eswatini,SWZ,-39186771.95,0.667293513,121300003.1,-10847.50984,328171.2234,95383.19707,650699.9731,1294171.453,106616.5492,1080946.565,-9956,4665237415,1.57144252,1.07818963,4343596151,84.77220497,-167569232.9,338516.2652
2018,YR2018,Ethiopia,ETH,-3360419369,3.987712538,4940609863,41780162.81,1615723.372,409196.7046,4402910.233,38733085.63,..,4047751.904,9309,84269348327,3.998440256,4.1576115,83892033920,31.19937494,-12304551193,9257479.668
2018,YR2018,Fiji,FJI,-472491952.1,8.400461673,120959999.1,45589.99836,401168.3464,58168.09833,..,8745531.082,..,1065350.89,-11738,5581371848,3.814949115,..,5221546227,103.23542,-432664838.9,616459.3101
2018,YR2018,Gabon,GAB,..,8.175989389,116959999.1,-508170.0087,371322.6318,54095.30178,499009.9967,860981.226,..,1376230.836,2893,16867326390,-1.544872184,-4.765255206,15754973532,77.0365977,..,145600.8852
2018,YR2018,"Gambia, The",GMB,-85490000,4.89653695,234130004.9,7118430.138,325520.1578,43287.69818,915099.9784,2225500.345,45444.54068,754038.2743,-3936,1670670669,4.439494294,4.563530199,1641471457,63.10911205,-329207868.7,4030900.955
2018,YR2018,Georgia,GEO,-1011338914,7.219945323,589000000,1457219.958,596646.1301,..,598500.0134,1070053.697,..,860783.9942,-5174,17596922470,4.883854929,5.982434482,16912337108,111.7555393,-1871976602,394209.7723
2018,YR2018,Ghana,GHA,-2908184623,4.441407055,1067160034,6352818.966,719786.942,249109.894,2248519.897,7988718.033,..,1265950.322,-19374,67299280680,3.96954738,4.349940795,64270236560,67.95851835,-705801830.2,1143126.369
2018,YR2018,Grenada,GRD,-166002723.6,15.7740194,31739999.77,53459.99822,145939.0521,..,..,..,..,..,-190,1166511111,3.575957486,..,1051975852,..,-63545704.61,..
2018,YR2018,Guatemala,GTM,-780134280,1.25790634,399399993.9,-1211801.648,1298090.1,123831.1976,1353929.996,1638900.28,584605.9322,1277169.228,-56884,73328024537,1.765136399,1.829900717,71825822521,47.01168207,-7819058970,552489.4595
2018,YR2018,Guinea,GIN,-353090000,2.97511257,649750000,3906009.912,138665.1099,117370.7992,3042680.025,9243889.809,1247391.224,1890380.025,-9195,11857030337,3.697806527,0.436390727,11448771522,88.98411154,-104590000,7154697.418
2018,YR2018,Guinea-Bissau,GNB,-20969077.8,1.366702549,153580001.8,4658565.998,129901.7519,..,..,2899742.842,..,887221.8728,-1396,1504630121,-1.090777898,-4.987412011,1453500084,56.0181155,-78704651.62,3858081.818
2018,YR2018,Guyana,GUY,-1180405596,24.65528995,104180000.3,707009.9711,718872.9644,93750.49919,..,1973408.103,..,441750.6158,30080,4787636237,1.481084365,1.187683702,4759901433,..,-1645440950,360535.5918
2018,YR2018,Haiti,HTI,-105000000,0.638102588,1017109985,3109519.958,540931.1056,166145.2055,2090919.971,9510051.727,..,1916501.88,-35007,16455034353,0.293353843,0.204528757,16505312917,47.26434584,-3841480521,3630522.966
2018,YR2018,Honduras,HND,-895189526.4,5.993854186,664900024.4,720589.9954,488199.7406,12236.70039,894760.0126,1843319.416,1108016.133,845970.0346,-6768,24067778954,2.084618588,0.45549342,22173281679,103.5511622,-4880010082,375223.3386
2018,YR2018,India,IND,-30699661201,1.558214793,2461629883,26532979.97,1841175.318,538846.6716,4168889.999,57140087.13,..,5458945.274,-561563,2.70293E+12,5.302408679,5.324194138,2.67399E+12,43.61696933,-1.05918E+11,2420138.121
2018,YR2018,Indonesia,IDN,-12510610514,1.814289797,962070007.3,-172730.5651,1739799.976,739850.6999,2746609.926,6180011.272,69737.5536,3715301.275,-39878,1.04227E+12,4.162984291,4.341455987,1.01121E+12,43.07430896,-6713373307,561711.1921
2018,YR2018,"Iran, Islamic Rep.",IRN,..,0.715444233,166410003.7,..,34096.09199,80380.90169,901950.0017,1349418.759,..,799269.855,-29981,3.31682E+11,-3.523944251,-3.181888426,3.33273E+11,58.38490037,..,170528.5013
2018,YR2018,Iraq,IRQ,5073500000,-2.148548348,2300350098,..,497636.7652,..,1232370.019,4038523.197,11312874.79,3068616.39,6660,2.27367E+11,0.182367803,0.127756764,2.25613E+11,65.80179177,35054700000,487520.6351
2018,YR2018,Jamaica,JAM,-761949859.6,4.924230845,100209999.1,..,401910.6925,132481.2025,..,1240026.593,..,510530.591,-11329,15730793853,1.764583024,0.772720086,15134693862,89.97790604,-2100002952,281741.7681
2018,YR2018,Jordan,JOR,-962535211.3,2.201776874,2525350098,3302700.043,1040099.74,..,644729.9719,3308415.89,..,844502.0914,33554,43370860549,-0.463137723,-0.420840348,43171423929,87.6359155,-7823098592,359230.6077
2018,YR2018,Kazakhstan,KAZ,-4992569029,0.196995408,78540000.92,..,489543.3187,70463.50092,598599.9703,789054.8706,..,1021600.366,-31760,1.7934E+11,2.74053638,0.063031305,1.57279E+11,63.52795651,20177923127,152029.2163
2018,YR2018,Kenya,KEN,-770978668.5,0.832686432,2490929932,16341882.71,749935.0905,447790.4141,2976059.914,17919487,181679.6362,2002825.737,-115434,92202956321,3.522084435,3.938688323,90812256667,34.41475318,-8603298972,2080392.122
2018,YR2018,Kiribati,KIR,1265676.017,-0.583173506,80029998.78,925582.9453,24971.10888,..,..,..,..,325985.3721,-776,196230573.8,3.638995733,1.022170397,366539898.4,99.20707446,-151369620.3,36257.27072
2018,YR2018,"Korea, Dem. People's Rep.",PRK,..,..,61419998.17,..,..,..,989880.0254,4514447.212,1324316.859,1617405.891,-3223,..,..,..,..,..,..,2596331.596
2018,YR2018,Kosovo,XKX,-264006090.6,4.043189031,345109985.4,..,..,..,513719.9759,769573.5097,..,229960.382,-34137,7878508503,3.056664741,2.737904669,8012045347,86.31508467,-2219858289,116666.6597
2018,YR2018,Kyrgyz Republic,KGZ,-139267900,1.743691279,378369995.1,12250670.43,446565.0916,100081.8014,756519.9733,1412580.252,..,2051937.342,-30717,8271108638,1.713209106,3.693400553,8020107853,98.8755599,-3126812247,1353943.944
2018,YR2018,Lao PDR,LAO,-1358019506,7.485644375,587140014.6,2189107.895,634513.855,20308.09969,1155349.97,3006010.294,895808.6371,1300793.529,-10303,18141651381,4.646555619,..,17355921381,..,-1170848452,1718144.655
2018,YR2018,Lebanon,LBN,-2026788724,4.84140309,1422180054,745310.0085,2207944.632,..,642149.9848,4642167.568,..,946522.7127,-233520,54901519156,0.914540816,-0.912733601,53788957813,68.2573073,-13620787416,148198.7536
2018,YR2018,Lesotho,LSO,-40874071.93,1.600710292,153690002.4,2755859.852,263954.8481,150793.9994,509090.0064,2310688.496,678699.9106,929040.432,-3234,2553495916,-1.175931228,-1.945701021,2863709889,142.784048,-1171096748,724081.8143
